ReportingYear,AQValue,Unit,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,BeginPosition,EndPosition,DataCoverage,DataCapture
2013,12.01679118,ug.m-3,STA-NL00934,SPO-NL00934_00008_111,53.331665039486005,6.27750874,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.40182648,98.40182648
2014,11.72223574,ug.m-3,STA-NL00818,SPO-NL00818_00008_100,52.655002589482493,6.0180697400000014,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.49315068,98.49315068
2016,11.71600393,ug.m-3,STA-NL00938,SPO-NL00938_00008_100,53.246944429485559,6.6088972100000003,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,92.41803279,92.43907994
2013,11.59362103,ug.m-3,STA-NL00938,SPO-NL00938_00008_100,53.246944429485559,6.6088972100000003,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.81506849,96.81506849
2014,11.58325032,ug.m-3,STA-NL00929,SPO-NL00929_00008_100,52.876663209483603,6.9333334000000022,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.26712329,96.26712329
2013,11.3752284,ug.m-3,STA-NL00818,SPO-NL00818_00008_100,52.655002589482493,6.0180697400000014,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.20776256,98.20776256
2015,11.31971586,ug.m-3,STA-NL00938,SPO-NL00938_00008_100,53.246944429485559,6.6088972100000003,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.23515982,99.23515982
2015,11.30112292,ug.m-3,STA-NL00807,SPO-NL00807_00008_101,52.389167789481192,6.4036140399999999,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.81278539,98.81278539
2014,10.92049582,ug.m-3,STA-NL00934,SPO-NL00934_00008_111,53.331665039486005,6.27750874,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.77625571,95.77625571
2013,10.86648536,ug.m-3,STA-NL00929,SPO-NL00929_00008_100,52.876663209483603,6.9333334000000022,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,90.87899543,90.87899543
2015,10.77899894,ug.m-3,STA-NL00818,SPO-NL00818_00008_100,52.655002589482493,6.0180697400000014,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.15753425,97.15753425
2016,10.73430751,ug.m-3,STA-NL00918,SPO-NL00918_00008_101,52.916915889483825,5.5734915699999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.47449909,98.49692553
2016,10.72158366,ug.m-3,STA-NL00929,SPO-NL00929_00008_100,52.876663209483603,6.9333334000000022,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.4708561,96.49282624
2014,10.62996065,ug.m-3,STA-NL00918,SPO-NL00918_00008_101,52.916915889483825,5.5734915699999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.65296804,98.65296804
2013,10.24153295,ug.m-3,STA-NL00918,SPO-NL00918_00008_101,52.916915889483825,5.5734915699999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.32876712,97.32876712
2015,10.11751531,ug.m-3,STA-NL00929,SPO-NL00929_00008_100,52.876663209483603,6.9333334000000022,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.05707763,95.05707763
2015,9.74145785,ug.m-3,STA-NL00918,SPO-NL00918_00008_101,52.916915889483825,5.5734915699999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.58447489,98.58447489
2016,9.15411227,ug.m-3,STA-NL00934,SPO-NL00934_00008_111,53.331665039486005,6.27750874,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.33606557,97.35823275
2015,8.52146858,ug.m-3,STA-NL00934,SPO-NL00934_00008_111,53.331665039486005,6.27750874,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.02968037,99.02968037
2014,52.74451767,ug.m-3,STA-NL00002,SPO-NL00002_00038_101,52.38500213948118,4.8761196099999982,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.26255708,95.26255708
2016,50.96386554,ug.m-3,STA-NL00002,SPO-NL00002_00038_101,52.38500213948118,4.8761196099999982,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.54098361,97.56319745
2015,50.29114069,ug.m-3,STA-NL00002,SPO-NL00002_00038_101,52.38500213948118,4.8761196099999982,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.47488584,99.47488584
2016,42.71259532,ug.m-3,STA-NL00007,SPO-NL00007_00038_101,52.381111149481171,4.8450112300000008,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.52003643,98.54247324
2014,40.22952779,ug.m-3,STA-NL00007,SPO-NL00007_00038_101,52.381111149481171,4.8450112300000008,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.49086758,95.49086758
2015,37.37533928,ug.m-3,STA-NL00007,SPO-NL00007_00038_101,52.381111149481171,4.8450112300000008,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.41324201,98.41324201
2016,37.22562068,ug.m-3,STA-NL00020,SPO-NL00020_00038_101,52.375831599481117,4.8608417499999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.04371585,99.06627192
2014,34.34790741,ug.m-3,STA-NL00020,SPO-NL00020_00038_101,52.375831599481117,4.8608417499999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.64840183,97.64840183
2015,33.0995719,ug.m-3,STA-NL00020,SPO-NL00020_00038_101,52.375831599481117,4.8608417499999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.66438356,98.66438356
2016,32.61438856,ug.m-3,STA-NL00493,SPO-NL00493_00038_100,51.926943999479029,4.4616670000000012,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.6129326,99.63561831
2014,32.36886413,ug.m-3,STA-NL00493,SPO-NL00493_00038_100,51.926943999479029,4.4616670000000012,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.39497717,100
2014,31.61546494,ug.m-3,STA-NL00448,SPO-NL00448_00038_100,51.92694472947904,4.4616775500000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.82420091,98.82420091
2013,31.24328202,ug.m-3,STA-NL00020,SPO-NL00020_00038_101,52.375831599481117,4.8608417499999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,87.51141553,87.51141553
2013,30.9515047,ug.m-3,STA-NL00493,SPO-NL00493_00038_100,51.926943999479029,4.4616670000000012,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.38356164,99.38356164
2015,29.71563958,ug.m-3,STA-NL00493,SPO-NL00493_00038_100,51.926943999479029,4.4616670000000012,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.80821918,97.80821918
2016,29.52451745,ug.m-3,STA-NL00487,SPO-NL00487_00038_100,51.891113279478887,4.48111105,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.08925319,99.11181963
2014,29.24706689,ug.m-3,STA-NL00487,SPO-NL00487_00038_100,51.891113279478887,4.48111105,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.82876712,100
2015,29.20454651,ug.m-3,STA-NL00487,SPO-NL00487_00038_100,51.891113279478887,4.48111105,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.92237443,97.92237443
2014,26.31523602,ug.m-3,STA-NL00489,SPO-NL00489_00038_100,51.868888849478772,4.5747222900000004,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.87442922,100
2013,26.00136593,ug.m-3,STA-NL00489,SPO-NL00489_00038_100,51.868888849478772,4.5747222900000004,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.45205479,99.45205479
2013,25.44662296,ug.m-3,STA-NL00487,SPO-NL00487_00038_100,51.891113279478887,4.48111105,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.52283105,97.52283105
2016,25.07912974,ug.m-3,STA-NL00240,SPO-NL00240_00038_100,51.59360885947757,4.8250083899999998,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,86.07695811,86.09656115
2013,24.37427366,ug.m-3,STA-NL00491,SPO-NL00491_00038_100,51.93805599947909,4.4311109999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.44292237,97.44292237
2013,24.34786411,ug.m-3,STA-NL00641,SPO-NL00641_00038_100,52.203055999480299,4.9886140000000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.11187215,97.11187215
2015,23.74972236,ug.m-3,STA-NL00641,SPO-NL00641_00038_100,52.203055999480299,4.9886140000000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,89.22374429,89.22374429
2016,23.55223811,ug.m-3,STA-NL00489,SPO-NL00489_00038_100,51.868888849478772,4.5747222900000004,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.67941712,98.70189023
2015,23.45175448,ug.m-3,STA-NL00489,SPO-NL00489_00038_100,51.868888849478772,4.5747222900000004,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.87442922,99.87442922
2016,23.32802867,ug.m-3,STA-NL00641,SPO-NL00641_00038_100,52.203055999480299,4.9886140000000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,88.12613843,88.14620815
2013,22.86170372,ug.m-3,STA-NL00433,SPO-NL00433_00038_111,51.911392209478961,4.32695293,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.56164384,98.56164384
2016,22.84652888,ug.m-3,STA-NL00012,SPO-NL00012_00038_101,52.390003199481221,4.8880581900000006,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.70400729,99.72671373
2014,22.36590596,ug.m-3,STA-NL00491,SPO-NL00491_00038_100,51.93805599947909,4.4311109999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.543379,100
2014,22.28752104,ug.m-3,STA-NL00641,SPO-NL00641_00038_100,52.203055999480299,4.9886140000000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.62557078,97.62557078
2016,22.27079789,ug.m-3,STA-NL00741,SPO-NL00741_00038_100,51.848888999478682,5.8580610000000011,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,91.0291439,91.04987474
2016,22.24278007,ug.m-3,STA-NL00017,SPO-NL00017_00038_101,52.358055109481057,4.9000000999999989,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.18032787,99.20291505
2013,21.93606001,ug.m-3,STA-NL00741,SPO-NL00741_00038_100,51.848888999478682,5.8580610000000011,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.29223744,99.29223744
2013,21.51154742,ug.m-3,STA-NL00937,SPO-NL00937_00038_100,53.218055729485407,6.5788998599999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.96803653,97.96803653
2015,21.31063508,ug.m-3,STA-NL00012,SPO-NL00012_00038_101,52.390003199481221,4.8880581900000006,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.32191781,98.32191781
2013,21.23654339,ug.m-3,STA-NL00017,SPO-NL00017_00038_101,52.358055109481057,4.9000000999999989,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,93.52739726,93.52739726
2014,20.72848113,ug.m-3,STA-NL00240,SPO-NL00240_00038_100,51.59360885947757,4.8250083899999998,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.70547945,97.70547945
2015,20.45539597,ug.m-3,STA-NL00240,SPO-NL00240_00038_100,51.59360885947757,4.8250083899999998,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,89.65753425,89.65753425
2016,20.21121373,ug.m-3,STA-NL00937,SPO-NL00937_00038_100,53.218055729485407,6.5788998599999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,89.85655738,89.87702118
2015,20.15590744,ug.m-3,STA-NL00491,SPO-NL00491_00038_100,51.93805599947909,4.4311109999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.6826484,97.6826484
2014,19.93311312,ug.m-3,STA-NL00012,SPO-NL00012_00038_101,52.390003199481221,4.8880581900000006,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.76940639,96.76940639
2016,19.57741046,ug.m-3,STA-NL00491,SPO-NL00491_00038_100,51.93805599947909,4.4311109999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.18032787,99.20291505
2016,19.53341161,ug.m-3,STA-NL00433,SPO-NL00433_00038_111,51.911392209478961,4.32695293,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,91.13160291,91.15235709
2016,19.52433353,ug.m-3,STA-NL00639,SPO-NL00639_00038_101,52.06888899947969,5.1211140000000013,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,91.13160291,91.15235709
2014,19.52052837,ug.m-3,STA-NL00433,SPO-NL00433_00038_111,51.911392209478961,4.32695293,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.16666667,99.16666667
2016,19.51452635,ug.m-3,STA-NL00445,SPO-NL00445_00038_100,52.074999999479715,4.3161250000000004,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,90.49408015,90.51468914
2013,19.47962667,ug.m-3,STA-NL00537,SPO-NL00537_00038_101,52.381666999481162,4.6480689999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.23744292,97.23744292
2013,19.4769527,ug.m-3,STA-NL00240,SPO-NL00240_00038_100,51.59360885947757,4.8250083899999998,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.71004566,98.71004566
2013,19.43556747,ug.m-3,STA-NL00445,SPO-NL00445_00038_100,52.074999999479715,4.3161250000000004,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.86073059,96.86073059
2013,19.38193066,ug.m-3,STA-NL00012,SPO-NL00012_00038_101,52.390003199481221,4.8880581900000006,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.79680365,97.79680365
2014,19.30957522,ug.m-3,STA-NL00741,SPO-NL00741_00038_100,51.848888999478682,5.8580610000000011,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.16666667,99.16666667
2015,19.24590988,ug.m-3,STA-NL00741,SPO-NL00741_00038_100,51.848888999478682,5.8580610000000011,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,91.21004566,91.21004566
2015,19.14658463,ug.m-3,STA-NL00017,SPO-NL00017_00038_101,52.358055109481057,4.9000000999999989,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.26940639,99.26940639
2014,18.90719084,ug.m-3,STA-NL00017,SPO-NL00017_00038_101,52.358055109481057,4.9000000999999989,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,91.75799087,91.75799087
2014,18.90334884,ug.m-3,STA-NL00937,SPO-NL00937_00038_100,53.218055729485407,6.5788998599999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.68493151,95.68493151
2014,18.64843559,ug.m-3,STA-NL00445,SPO-NL00445_00038_100,52.074999999479715,4.3161250000000004,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.16666667,99.16666667
2013,18.25094856,ug.m-3,STA-NL00136,SPO-NL00136_00038_100,50.888057709474673,5.9711141599999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.75799087,96.75799087
2014,18.06763573,ug.m-3,STA-NL00639,SPO-NL00639_00038_101,52.06888899947969,5.1211140000000013,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.40182648,98.40182648
2016,17.93792693,ug.m-3,STA-NL00237,SPO-NL00237_00038_101,51.445279999476931,5.4288999999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,88.19444444,88.21452972
2014,17.87939489,ug.m-3,STA-NL00237,SPO-NL00237_00038_101,51.445279999476931,5.4288999999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.9109589,97.9109589
2015,17.84277392,ug.m-3,STA-NL00937,SPO-NL00937_00038_100,53.218055729485407,6.5788998599999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,90.53652968,90.53652968
2016,17.74139167,ug.m-3,STA-NL00136,SPO-NL00136_00038_100,50.888057709474673,5.9711141599999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,87.28369763,87.3035755
2013,17.68993207,ug.m-3,STA-NL00237,SPO-NL00237_00038_101,51.445279999476931,5.4288999999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.79908676,95.79908676
2013,17.640287,ug.m-3,STA-NL00639,SPO-NL00639_00038_101,52.06888899947969,5.1211140000000013,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.64155251,98.64155251
2015,17.11236865,ug.m-3,STA-NL00433,SPO-NL00433_00038_111,51.911392209478961,4.32695293,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,88.86986301,88.86986301
2014,16.77955958,ug.m-3,STA-NL00537,SPO-NL00537_00038_101,52.381666999481162,4.6480689999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.75570776,98.75570776
2014,16.57194869,ug.m-3,STA-NL00136,SPO-NL00136_00038_100,50.888057709474673,5.9711141599999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.23515982,99.23515982
2015,16.54779323,ug.m-3,STA-NL00445,SPO-NL00445_00038_100,52.074999999479715,4.3161250000000004,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,91.09589041,91.09589041
2016,16.43582933,ug.m-3,STA-NL00550,SPO-NL00550_00038_100,52.370510999481105,4.6423189999999988,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,87.9212204,87.94124345
2015,16.24490646,ug.m-3,STA-NL00136,SPO-NL00136_00038_100,50.888057709474673,5.9711141599999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,88.48173516,88.48173516
2015,16.17298892,ug.m-3,STA-NL00639,SPO-NL00639_00038_101,52.06888899947969,5.1211140000000013,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,89.71461187,89.71461187
2015,16.00172106,ug.m-3,STA-NL00237,SPO-NL00237_00038_101,51.445279999476931,5.4288999999999996,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,90.93607306,90.93607306
2013,15.43570448,ug.m-3,STA-NL00236,SPO-NL00236_00038_101,51.469722749477043,5.4727835699999989,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.19634703,98.19634703
2015,14.06757079,ug.m-3,STA-NL00550,SPO-NL00550_00038_100,52.370510999481105,4.6423189999999988,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,87.87671233,90.86402266
2016,13.71385127,ug.m-3,STA-NL00494,SPO-NL00494_00038_100,51.921110999479019,4.401389,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.20309654,99.22568891
2013,13.6091922,ug.m-3,STA-NL00486,SPO-NL00486_00038_100,51.888055999478865,4.3888889999999998,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.35616438,98.35616438
2016,13.55175368,ug.m-3,STA-NL00496,SPO-NL00496_00038_100,51.978055999479267,4.1213889999999989,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.64708561,99.66977909
2016,13.47902441,ug.m-3,STA-NL00636,SPO-NL00636_00038_111,52.10611099947986,5.125286,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,90.90391621,90.92461854
2016,13.20376837,ug.m-3,STA-NL00561,SPO-NL00561_00038_100,52.333560999480937,4.7735890000000012,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.08925319,99.11181963
2016,13.1750086,ug.m-3,STA-NL00495,SPO-NL00495_00038_100,51.931945799479067,4.2277779600000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.21448087,99.23707584
2014,12.82310672,ug.m-3,STA-NL00486,SPO-NL00486_00038_100,51.888055999478865,4.3888889999999998,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.2260274,100
2016,12.75490004,ug.m-3,STA-NL00547,SPO-NL00547_00038_100,52.235079999480455,5.1815519999999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,88.84335155,88.8635846
